YY,DD,MM,Time,Country,League,Season,HomeTeam,AwayTeam,HomeCode,AwayCode,HomeScore,AwayScore,MatchbookHomeOdd,MatchbookAwayOdd,PinnacleHomeOdd,PinnacleAwayOdd,Bet365HomeOdd,Bet365AwayOdd
2013,23,Feb,03:30:00 AM,USA,NBA ,2012/2013,Golden State Warriors,San Antonio Spurs,GSW,SAS,107,101,,,2.37,1.66,2.35,1.64
2013,23,Feb,03:30:00 AM,USA,NBA ,2012/2013,Los Angeles Lakers,Portland Trail Blazers,LAL,POR,111,107,,,1.2,5.23,1.2,4.75
2013,23,Feb,02:00:00 AM,USA,NBA ,2012/2013,Phoenix Suns,Boston Celtics,PHX,BOS,88,113,,,2.13,1.8,2.15,1.74
2013,23,Feb,01:00:00 AM,USA,NBA ,2012/2013,Memphis Grizzlies,Orlando Magic,MEM,ORL,88,82,,,1.05,13,1.05,11
2013,23,Feb,01:00:00 AM,USA,NBA ,2012/2013,New Orleans Pelicans,Dallas Mavericks,NOP,DAL,100,104,,,2,1.9,2,1.83
2013,23,Feb,01:00:00 AM,USA,NBA ,2012/2013,Oklahoma City Thunder,Minnesota Timberwolves,OKC,MIN,127,111,,,1.06,12.25,1.05,11
2013,23,Feb,12:30:00 AM,USA,NBA ,2012/2013,Brooklyn Nets,Houston Rockets,BKN,HOU,96,106,,,1.81,2.11,1.83,2
2013,23,Feb,12:30:00 AM,USA,NBA ,2012/2013,Atlanta Hawks,Sacramento Kings,ATL,SAC,122,108,,,1.31,3.85,1.3,3.65
2013,23,Feb,12:00:00 AM,USA,NBA ,2012/2013,Charlotte Hornets,Chicago Bulls,CHA,CHI,75,105,,,3.44,1.36,3.4,1.33
2013,23,Feb,12:00:00 AM,USA,NBA ,2012/2013,Indiana Pacers,Detroit Pistons,IND,DET,114,82,,,1.21,5.12,1.2,4.75
2013,23,Feb,12:00:00 AM,USA,NBA ,2012/2013,Toronto Raptors,New York Knicks,TOR,NYK,100,98,,,2.1,1.83,2.04,1.8
2013,23,Feb,12:00:00 AM,USA,NBA ,2012/2013,Washington Wizards,Denver Nuggets,WAS,DEN,119,113,,,2.44,1.63,2.4,1.62
2013,22,Feb,03:30:00 AM,USA,NBA ,2012/2013,Los Angeles Clippers,San Antonio Spurs,LAC,SAS,90,116,,,1.69,2.29,1.66,2.29
2013,22,Feb,10:00:00 AM,USA,NBA ,2012/2013,Chicago Bulls,Miami Heat,CHI,MIA,67,86,,,2.35,1.67,2.35,1.64
2013,21,Feb,03:30:00 AM,USA,NBA ,2012/2013,Golden State Warriors,Phoenix Suns,GSW,PHX,108,98,,,1.24,4.65,1.23,4.25
2013,21,Feb,03:30:00 AM,USA,NBA ,2012/2013,Los Angeles Lakers,Boston Celtics,LAL,BOS,113,99,,,1.32,3.77,1.29,3.7
2013,21,Feb,01:30:00 AM,USA,NBA ,2012/2013,Dallas Mavericks,Orlando Magic,DAL,ORL,111,96,,,1.13,6.69,1.12,6.25
2013,21,Feb,01:00:00 AM,USA,NBA ,2012/2013,Atlanta Hawks,Miami Heat,ATL,MIA,90,103,,,2.9,1.47,2.85,1.44
2013,21,Feb,01:00:00 AM,USA,NBA ,2012/2013,Cleveland Cavaliers,New Orleans Pelicans,CLE,NOP,105,100,,,1.78,2.17,1.76,2.1
2013,21,Feb,01:00:00 AM,USA,NBA ,2012/2013,Houston Rockets,Oklahoma City Thunder,HOU,OKC,122,119,,,2.39,1.65,2.4,1.62
2013,21,Feb,01:00:00 AM,USA,NBA ,2012/2013,Milwaukee Bucks,Brooklyn Nets,MIL,BKN,94,97,,,1.63,2.44,1.62,2.4
2013,21,Feb,01:00:00 AM,USA,NBA ,2012/2013,Minnesota Timberwolves,Philadelphia 76ers,MIN,PHI,94,87,,,1.67,2.35,1.66,2.29
2013,21,Feb,12:00:00 AM,USA,NBA ,2012/2013,Charlotte Hornets,Detroit Pistons,CHA,DET,99,105,,,2.29,1.69,2.4,1.62
2013,21,Feb,12:00:00 AM,USA,NBA ,2012/2013,Indiana Pacers,New York Knicks,IND,NYK,125,91,,,1.63,2.43,1.62,2.4
2013,21,Feb,12:00:00 AM,USA,NBA ,2012/2013,Toronto Raptors,Memphis Grizzlies,TOR,MEM,82,88,,,1.85,2.06,1.86,1.95
2013,20,Feb,03:00:00 AM,USA,NBA ,2012/2013,Portland Trail Blazers,Phoenix Suns,POR,PHX,98,102,,,1.42,3.14,1.38,3.15
2013,20,Feb,03:00:00 AM,USA,NBA ,2012/2013,Sacramento Kings,San Antonio Spurs,SAC,SAS,102,108,,,5,1.21,4.75,1.2
2013,20,Feb,02:00:00 AM,USA,NBA ,2012/2013,Denver Nuggets,Boston Celtics,DEN,BOS,97,90,,,1.25,4.42,1.23,4.25
2013,20,Feb,02:00:00 AM,USA,NBA ,2012/2013,Utah Jazz,Golden State Warriors,UTA,GSW,115,101,,,1.68,2.34,1.66,2.29
2013,20,Feb,01:00:00 AM,USA,NBA ,2012/2013,New Orleans Pelicans,Chicago Bulls,NOP,CHI,87,96,,,2.06,1.85,2.1,1.76
2013,20,Feb,12:30:00 AM,USA,NBA ,2012/2013,Brooklyn Nets,Milwaukee Bucks,BKN,MIL,113,111,,,1.56,2.6,1.55,2.6
2013,20,Feb,12:30:00 AM,USA,NBA ,2012/2013,Detroit Pistons,Memphis Grizzlies,DET,MEM,91,105,,,2.2,1.75,2.15,1.74
2013,20,Feb,12:00:00 AM,USA,NBA ,2012/2013,Orlando Magic,Charlotte Hornets,ORL,CHA,92,105,,,1.54,2.66,1.54,2.65
2013,20,Feb,12:00:00 AM,USA,NBA ,2012/2013,Washington Wizards,Toronto Raptors,WAS,TOR,88,96,,,1.74,2.22,1.71,2.2
2013,18,Feb,01:00:00 AM,USA,NBA ,2012/2013,West,East,0,0,143,138,,,1.67,2.36,1.64,2.35
2013,16,Feb,02:00:00 AM,USA,NBA ,2012/2013,Team Chuck,Team Shaq,0,0,163,135,,,2.84,1.49,2.75,1.47
2013,15,Feb,03:30:00 AM,USA,NBA ,2012/2013,Los Angeles Lakers,Los Angeles Clippers,LAL,LAC,101,125,,,2.31,1.69,2.35,1.64
2013,15,Feb,10:00:00 AM,USA,NBA ,2012/2013,Oklahoma City Thunder,Miami Heat,OKC,MIA,100,110,,,1.53,2.71,1.47,2.75
2013,14,Feb,03:30:00 AM,USA,NBA ,2012/2013,Los Angeles Clippers,Houston Rockets,LAC,HOU,106,96,,,1.17,5.8,1.15,5.5
2013,14,Feb,01:30:00 AM,USA,NBA ,2012/2013,Dallas Mavericks,Sacramento Kings,DAL,SAC,123,100,,,1.17,5.98,1.14,5.75
2013,14,Feb,01:00:00 AM,USA,NBA ,2012/2013,Milwaukee Bucks,Philadelphia 76ers,MIL,PHI,94,92,,,1.5,2.81,1.45,2.8
2013,14,Feb,01:00:00 AM,USA,NBA ,2012/2013,Minnesota Timberwolves,Utah Jazz,MIN,UTA,93,97,,,1.81,2.12,1.76,2.1
2013,14,Feb,01:00:00 AM,USA,NBA ,2012/2013,New Orleans Pelicans,Portland Trail Blazers,NOP,POR,99,63,,,1.51,2.75,1.47,2.75
2013,14,Feb,12:30:00 AM,USA,NBA ,2012/2013,Boston Celtics,Chicago Bulls,BOS,CHI,71,69,,,1.93,1.98,1.86,1.95
2013,14,Feb,12:30:00 AM,USA,NBA ,2012/2013,Brooklyn Nets,Denver Nuggets,BKN,DEN,119,108,,,1.83,2.09,1.8,2.04
2013,14,Feb,12:30:00 AM,USA,NBA ,2012/2013,Detroit Pistons,Washington Wizards,DET,WAS,96,85,,,1.8,2.13,1.76,2.1
2013,14,Feb,12:30:00 AM,USA,NBA ,2012/2013,New York Knicks,Toronto Raptors,NYK,TOR,88,92,,,1.24,4.58,1.23,4.25
2013,14,Feb,12:00:00 AM,USA,NBA ,2012/2013,Cleveland Cavaliers,San Antonio Spurs,CLE,SAS,95,96,,,2.24,1.73,2.29,1.66
2013,14,Feb,12:00:00 AM,USA,NBA ,2012/2013,Indiana Pacers,Charlotte Hornets,IND,CHA,101,77,,,1.17,5.98,1.13,6
2013,14,Feb,12:00:00 AM,USA,NBA ,2012/2013,Orlando Magic,Atlanta Hawks,ORL,ATL,76,108,,,2.37,1.66,2.35,1.64
2013,13,Feb,03:30:00 AM,USA,NBA ,2012/2013,Golden State Warriors,Houston Rockets,GSW,HOU,107,116,,,1.49,2.82,1.47,2.75
2013,13,Feb,03:30:00 AM,USA,NBA ,2012/2013,Los Angeles Lakers,Phoenix Suns,LAL,PHX,91,85,,,1.2,5.2,1.19,5
2013,13,Feb,02:00:00 AM,USA,NBA ,2012/2013,Utah Jazz,Oklahoma City Thunder,UTA,OKC,109,94,,,2.95,1.46,2.9,1.43
2013,13,Feb,01:00:00 AM,USA,NBA ,2012/2013,Memphis Grizzlies,Sacramento Kings,MEM,SAC,108,101,,,1.24,4.65,1.23,4.25
2013,13,Feb,12:30:00 AM,USA,NBA ,2012/2013,Miami Heat,Portland Trail Blazers,MIA,POR,117,104,,,1.11,7.88,1.11,6.75
2013,13,Feb,12:00:00 AM,USA,NBA ,2012/2013,Toronto Raptors,Denver Nuggets,TOR,DEN,109,108,,,2.18,1.77,2.2,1.71
2013,12,Feb,01:30:00 AM,USA,NBA ,2012/2013,Dallas Mavericks,Atlanta Hawks,DAL,ATL,101,105,,,1.56,2.62,1.54,2.65
2013,12,Feb,01:00:00 AM,USA,NBA ,2012/2013,Chicago Bulls,San Antonio Spurs,CHI,SAS,89,103,,,1.81,2.11,1.8,2.04
2013,12,Feb,01:00:00 AM,USA,NBA ,2012/2013,Milwaukee Bucks,Washington Wizards,MIL,WAS,90,102,,,1.58,2.54,1.57,2.54
2013,12,Feb,12:30:00 AM,USA,NBA ,2012/2013,Detroit Pistons,New Orleans Pelicans,DET,NOP,86,105,,,1.53,2.71,1.5,2.7
2013,12,Feb,12:00:00 AM,USA,NBA ,2012/2013,Charlotte Hornets,Boston Celtics,CHA,BOS,94,91,,,2.6,1.56,2.54,1.57
2013,12,Feb,12:00:00 AM,USA,NBA ,2012/2013,Cleveland Cavaliers,Minnesota Timberwolves,CLE,MIN,92,100,,,1.38,3.31,1.38,3.15
2013,12,Feb,12:00:00 AM,USA,NBA ,2012/2013,Indiana Pacers,Brooklyn Nets,IND,BKN,84,89,,,1.27,4.26,1.22,4.5
2013,12,Feb,12:00:00 AM,USA,NBA ,2012/2013,Philadelphia 76ers,Los Angeles Clippers,PHI,LAC,90,107,,,2.93,1.47,2.75,1.47
2013,11,Feb,02:00:00 AM,USA,NBA ,2012/2013,Sacramento Kings,Houston Rockets,SAC,HOU,117,111,,,2.95,1.46,2.9,1.43
2013,11,Feb,01:00:00 AM,USA,NBA ,2012/2013,Brooklyn Nets,San Antonio Spurs,BKN,SAS,86,111,,,2.13,1.8,2.1,1.76
2013,11,Feb,01:00:00 AM,USA,NBA ,2012/2013,Phoenix Suns,Oklahoma City Thunder,PHX,OKC,69,97,,,4.8,1.23,4.5,1.22
2013,10,Feb,11:00:00 PM,USA,NBA ,2012/2013,Boston Celtics,Denver Nuggets,BOS,DEN,118,114,,,1.81,2.12,1.76,2.1
2013,10,Feb,11:00:00 PM,USA,NBA ,2012/2013,Memphis Grizzlies,Minnesota Timberwolves,MEM,MIN,105,88,,,1.21,5.08,1.2,4.75
2013,10,Feb,11:00:00 PM,USA,NBA ,2012/2013,Orlando Magic,Portland Trail Blazers,ORL,POR,110,104,,,2.4,1.65,2.4,1.62
2013,10,Feb,11:00:00 PM,USA,NBA ,2012/2013,Toronto Raptors,New Orleans Pelicans,TOR,NOP,102,89,,,1.57,2.58,1.54,2.65
2013,10,Feb,08:30:00 PM,USA,NBA ,2012/2013,Miami Heat,Los Angeles Lakers,MIA,LAL,107,97,,,1.3,3.92,1.27,3.8
2013,10,Feb,06:00:00 PM,USA,NBA ,2012/2013,New York Knicks,Los Angeles Clippers,NYK,LAC,88,102,,,1.64,2.42,1.6,2.45
2013,10,Feb,03:00:00 AM,USA,NBA ,2012/2013,Sacramento Kings,Utah Jazz,SAC,UTA,120,109,,,1.88,2.02,1.86,1.95
2013,10,Feb,01:30:00 AM,USA,NBA ,2012/2013,Dallas Mavericks,Golden State Warriors,DAL,GSW,116,91,,,1.46,2.95,1.43,2.9
2013,10,Feb,01:30:00 AM,USA,NBA ,2012/2013,Milwaukee Bucks,Detroit Pistons,MIL,DET,100,105,,,1.36,3.44,1.32,3.5
2013,10,Feb,01:00:00 AM,USA,NBA ,2012/2013,Philadelphia 76ers,Charlotte Hornets,PHI,CHA,87,76,,,1.22,4.84,1.22,4.5
2013,10,Feb,12:30:00 AM,USA,NBA ,2012/2013,Cleveland Cavaliers,Denver Nuggets,CLE,DEN,103,111,,,3.05,1.43,3,1.41
2013,9,Feb,03:30:00 AM,USA,NBA ,2012/2013,Utah Jazz,Chicago Bulls,UTA,CHI,89,93,,,1.6,2.5,1.54,2.65
2013,9,Feb,01:00:00 AM,USA,NBA ,2012/2013,Houston Rockets,Portland Trail Blazers,HOU,POR,118,103,,,1.34,3.56,1.32,3.45
2013,9,Feb,01:00:00 AM,USA,NBA ,2012/2013,Memphis Grizzlies,Golden State Warriors,MEM,GSW,99,93,,,1.69,2.31,1.66,2.29
2013,9,Feb,01:00:00 AM,USA,NBA ,2012/2013,Miami Heat,Los Angeles Clippers,MIA,LAC,111,89,,,1.45,2.97,1.41,3
2013,9,Feb,01:00:00 AM,USA,NBA ,2012/2013,Minnesota Timberwolves,New York Knicks,MIN,NYK,94,100,,,3.39,1.37,3.35,1.34
2013,9,Feb,01:00:00 AM,USA,NBA ,2012/2013,Oklahoma City Thunder,Phoenix Suns,OKC,PHX,127,96,,,1.09,9.5,1.08,8.5
2013,9,Feb,12:30:00 AM,USA,NBA ,2012/2013,Atlanta Hawks,New Orleans Pelicans,ATL,NOP,100,111,,,1.56,2.62,1.52,2.67
2013,9,Feb,12:30:00 AM,USA,NBA ,2012/2013,Cleveland Cavaliers,Orlando Magic,CLE,ORL,119,108,,,1.34,3.56,1.35,3.3
2013,9,Feb,12:30:00 AM,USA,NBA ,2012/2013,Detroit Pistons,San Antonio Spurs,DET,SAS,119,109,,,2.65,1.55,2.6,1.55
2013,9,Feb,12:00:00 AM,USA,NBA ,2012/2013,Charlotte Hornets,Los Angeles Lakers,CHA,LAL,93,100,,,3.1,1.43,3.2,1.37
2013,9,Feb,12:00:00 AM,USA,NBA ,2012/2013,Indiana Pacers,Toronto Raptors,IND,TOR,98,100,,,1.3,3.89,1.29,3.7
2013,9,Feb,12:00:00 AM,USA,NBA ,2012/2013,Washington Wizards,Brooklyn Nets,WAS,BKN,89,74,,,1.96,1.94,1.95,1.86
2013,8,Feb,03:30:00 AM,USA,NBA ,2012/2013,Denver Nuggets,Chicago Bulls,DEN,CHI,128,96,,,1.39,3.27,1.35,3.3
2013,8,Feb,01:00:00 AM,USA,NBA ,2012/2013,Boston Celtics,Los Angeles Lakers,BOS,LAL,116,95,,,1.75,2.2,1.71,2.2
2013,7,Feb,02:00:00 AM,USA,NBA ,2012/2013,Minnesota Timberwolves,San Antonio Spurs,MIN,SAS,94,104,,,2.54,1.58,2.54,1.57
2013,7,Feb,02:00:00 AM,USA,NBA ,2012/2013,Utah Jazz,Milwaukee Bucks,UTA,MIL,100,86,,,1.43,3.1,1.44,2.85
2013,7,Feb,01:30:00 AM,USA,NBA ,2012/2013,Dallas Mavericks,Portland Trail Blazers,DAL,POR,105,99,,,1.54,2.66,1.54,2.65
2013,7,Feb,01:00:00 AM,USA,NBA ,2012/2013,New Orleans Pelicans,Phoenix Suns,NOP,PHX,93,84,,,1.44,3.02,1.4,3.1
2013,7,Feb,01:00:00 AM,USA,NBA ,2012/2013,Oklahoma City Thunder,Golden State Warriors,OKC,GSW,119,98,,,1.17,6,1.15,5.5
2013,7,Feb,12:30:00 AM,USA,NBA ,2012/2013,Atlanta Hawks,Memphis Grizzlies,ATL,MEM,103,92,,,2.15,1.79,2.04,1.8
2013,7,Feb,12:30:00 AM,USA,NBA ,2012/2013,Detroit Pistons,Brooklyn Nets,DET,BKN,90,93,,,1.83,2.1,1.8,2.04
2013,7,Feb,12:30:00 AM,USA,NBA ,2012/2013,Miami Heat,Houston Rockets,MIA,HOU,114,108,,,1.29,4.01,1.28,3.75
2013,7,Feb,12:00:00 AM,USA,NBA ,2012/2013,Cleveland Cavaliers,Charlotte Hornets,CLE,CHA,122,95,,,1.46,2.95,1.44,2.85
2013,7,Feb,12:00:00 AM,USA,NBA ,2012/2013,Orlando Magic,Los Angeles Clippers,ORL,LAC,76,86,,,3.14,1.42,3.1,1.4
2013,7,Feb,12:00:00 AM,USA,NBA ,2012/2013,Philadelphia 76ers,Indiana Pacers,PHI,IND,69,88,,,1.69,2.29,1.71,2.2
2013,7,Feb,08:00:00 AM,USA,NBA ,2012/2013,Toronto Raptors,Boston Celtics,TOR,BOS,95,99,,,1.69,2.31,1.66,2.29
2013,7,Feb,12:00:00 AM,USA,NBA ,2012/2013,Washington Wizards,New York Knicks,WAS,NYK,106,96,,,2.54,1.58,2.5,1.58
2013,6,Feb,02:00:00 AM,USA,NBA ,2012/2013,Denver Nuggets,Milwaukee Bucks,DEN,MIL,112,104,,,1.36,3.44,1.35,3.3
2013,6,Feb,01:00:00 AM,USA,NBA ,2012/2013,Houston Rockets,Golden State Warriors,HOU,GSW,140,109,,,1.74,2.22,1.74,2.15
2013,6,Feb,01:00:00 AM,USA,NBA ,2012/2013,Memphis Grizzlies,Phoenix Suns,MEM,PHX,90,96,,,1.24,4.65,1.23,4.25
2013,6,Feb,12:30:00 AM,USA,NBA ,2012/2013,Brooklyn Nets,Los Angeles Lakers,BKN,LAL,83,92,,,1.77,2.18,1.74,2.15
2013,6,Feb,12:00:00 AM,USA,NBA ,2012/2013,Indiana Pacers,Atlanta Hawks,IND,ATL,114,103,,,1.48,2.88,1.45,2.8
2013,5,Feb,02:00:00 AM,USA,NBA ,2012/2013,Utah Jazz,Sacramento Kings,UTA,SAC,98,91,,,1.25,4.42,1.26,4
2013,5,Feb,01:00:00 AM,USA,NBA ,2012/2013,Minnesota Timberwolves,Portland Trail Blazers,MIN,POR,98,100,,,1.68,2.33,1.66,2.29
2013,5,Feb,01:00:00 AM,USA,NBA ,2012/2013,Oklahoma City Thunder,Dallas Mavericks,OKC,DAL,112,91,,,1.24,4.65,1.19,5
2013,5,Feb,12:30:00 AM,USA,NBA ,2012/2013,Miami Heat,Charlotte Hornets,MIA,CHA,99,94,,,1.06,11.75,1.07,9.5
2013,5,Feb,12:30:00 AM,USA,NBA ,2012/2013,New York Knicks,Detroit Pistons,NYK,DET,99,85,,,1.15,6.09,1.14,5.75
2013,5,Feb,12:00:00 AM,USA,NBA ,2012/2013,Indiana Pacers,Chicago Bulls,IND,CHI,111,101,,,1.53,2.71,1.54,2.65
2013,5,Feb,12:00:00 AM,USA,NBA ,2012/2013,Philadelphia 76ers,Orlando Magic,PHI,ORL,78,61,,,1.3,3.93,1.27,3.9
2013,5,Feb,12:00:00 AM,USA,NBA ,2012/2013,Washington Wizards,Los Angeles Clippers,WAS,LAC,98,90,,,2.36,1.67,2.35,1.64
2013,3,Feb,07:00:00 PM,USA,NBA ,2012/2013,Toronto Raptors,Miami Heat,TOR,MIA,85,100,,,2.71,1.53,2.67,1.52
2013,3,Feb,06:00:00 PM,USA,NBA ,2012/2013,Boston Celtics,Los Angeles Clippers,BOS,LAC,106,104,,,1.95,1.95,2,1.83
2013,3,Feb,06:00:00 PM,USA,NBA ,2012/2013,Detroit Pistons,Los Angeles Lakers,DET,LAL,97,98,,,2.4,1.65,2.4,1.62
2013,3,Feb,03:30:00 AM,USA,NBA ,2012/2013,Golden State Warriors,Phoenix Suns,GSW,PHX,113,93,,,1.23,4.8,1.23,4.25
2013,3,Feb,03:00:00 AM,USA,NBA ,2012/2013,Portland Trail Blazers,Utah Jazz,POR,UTA,105,99,,,1.55,2.65,1.57,2.54
2013,3,Feb,01:30:00 AM,USA,NBA ,2012/2013,Milwaukee Bucks,Orlando Magic,MIL,ORL,107,98,,,1.17,5.98,1.14,5.75
2013,3,Feb,01:30:00 AM,USA,NBA ,2012/2013,San Antonio Spurs,Washington Wizards,SAS,WAS,96,86,,,1.08,10.15,1.07,9
2013,3,Feb,01:00:00 AM,USA,NBA ,2012/2013,Houston Rockets,Charlotte Hornets,HOU,CHA,109,95,,,1.09,9.16,1.09,8
2013,3,Feb,01:00:00 AM,USA,NBA ,2012/2013,Minnesota Timberwolves,New Orleans Pelicans,MIN,NOP,115,86,,,1.68,2.34,1.66,2.29
2013,3,Feb,12:30:00 AM,USA,NBA ,2012/2013,Cleveland Cavaliers,Oklahoma City Thunder,CLE,OKC,115,110,,,5.98,1.17,5.75,1.14
2013,3,Feb,12:30:00 AM,USA,NBA ,2012/2013,New York Knicks,Sacramento Kings,NYK,SAC,120,81,,,1.13,6.69,1.12,6.5
2013,3,Feb,12:00:00 AM,USA,NBA ,2012/2013,Atlanta Hawks,Chicago Bulls,ATL,CHI,76,93,,,1.36,3.44,1.35,3.3
2013,2,Feb,02:30:00 AM,USA,NBA ,2012/2013,Minnesota Timberwolves,Los Angeles Lakers,MIN,LAL,100,111,,,2.22,1.74,2.2,1.71
2013,2,Feb,02:00:00 AM,USA,NBA ,2012/2013,Denver Nuggets,New Orleans Pelicans,DEN,NOP,113,98,,,1.34,3.6,1.31,3.6
2013,2,Feb,02:00:00 AM,USA,NBA ,2012/2013,Phoenix Suns,Dallas Mavericks,PHX,DAL,99,109,,,1.6,2.5,1.6,2.45
2013,2,Feb,02:00:00 AM,USA,NBA ,2012/2013,Utah Jazz,Portland Trail Blazers,UTA,POR,86,77,,,1.44,3.01,1.45,2.8
2013,2,Feb,01:00:00 AM,USA,NBA ,2012/2013,Memphis Grizzlies,Washington Wizards,MEM,WAS,85,76,,,1.4,3.22,1.35,3.3
2013,2,Feb,12:30:00 AM,USA,NBA ,2012/2013,Boston Celtics,Orlando Magic,BOS,ORL,97,84,,,1.2,5.23,1.2,4.75
2013,2,Feb,12:30:00 AM,USA,NBA ,2012/2013,Brooklyn Nets,Chicago Bulls,BKN,CHI,93,89,,,1.66,2.37,1.6,2.45
2013,2,Feb,12:30:00 AM,USA,NBA ,2012/2013,Detroit Pistons,Cleveland Cavaliers,DET,CLE,117,99,,,1.54,2.66,1.5,2.7
2013,2,Feb,12:30:00 AM,USA,NBA ,2012/2013,New York Knicks,Milwaukee Bucks,NYK,MIL,96,86,,,1.49,2.85,1.47,2.75
2013,2,Feb,12:30:00 AM,USA,NBA ,2012/2013,Philadelphia 76ers,Sacramento Kings,PHI,SAC,89,80,,,1.43,3.1,1.4,3.05
2013,2,Feb,12:00:00 AM,USA,NBA ,2012/2013,Indiana Pacers,Miami Heat,IND,MIA,102,89,,,2.13,1.8,2.1,1.76
2013,2,Feb,12:00:00 AM,USA,NBA ,2012/2013,Toronto Raptors,Los Angeles Clippers,TOR,LAC,98,73,,,2.71,1.53,2.7,1.5
2013,1,Feb,03:30:00 AM,USA,NBA ,2012/2013,Golden State Warriors,Dallas Mavericks,GSW,DAL,100,97,,,1.68,2.33,1.66,2.29
2013,1,Feb,01:00:00 AM,USA,NBA ,2012/2013,Oklahoma City Thunder,Memphis Grizzlies,OKC,MEM,106,89,,,1.18,5.65,1.18,5.25
2013,31,Jan,03:30:00 AM,USA,NBA ,2012/2013,Phoenix Suns,Los Angeles Lakers,PHX,LAL,92,86,,,2.27,1.71,2.2,1.71
2013,31,Jan,02:00:00 AM,USA,NBA ,2012/2013,Denver Nuggets,Houston Rockets,DEN,HOU,118,110,,,1.56,2.6,1.55,2.6
2013,31,Jan,02:00:00 AM,USA,NBA ,2012/2013,Utah Jazz,New Orleans Pelicans,UTA,NOP,104,99,,,1.3,3.89,1.29,3.7
2013,31,Jan,01:30:00 AM,USA,NBA ,2012/2013,San Antonio Spurs,Charlotte Hornets,SAS,CHA,102,78,,,1.03,21,1.02,16
2013,31,Jan,01:00:00 AM,USA,NBA ,2012/2013,Brooklyn Nets,Miami Heat,BKN,MIA,85,105,,,2.11,1.81,2.1,1.76
2013,31,Jan,01:00:00 AM,USA,NBA ,2012/2013,Milwaukee Bucks,Chicago Bulls,MIL,CHI,88,104,,,2.11,1.81,2.04,1.8
2013,31,Jan,01:00:00 AM,USA,NBA ,2012/2013,Minnesota Timberwolves,Los Angeles Clippers,MIN,LAC,90,96,,,2.62,1.56,2.65,1.54
2013,31,Jan,12:30:00 AM,USA,NBA ,2012/2013,Atlanta Hawks,Toronto Raptors,ATL,TOR,93,92,,,1.38,3.35,1.29,3.7
2013,31,Jan,12:30:00 AM,USA,NBA ,2012/2013,Boston Celtics,Sacramento Kings,BOS,SAC,99,81,,,1.35,3.52,1.32,3.5
2013,31,Jan,12:30:00 AM,USA,NBA ,2012/2013,New York Knicks,Orlando Magic,NYK,ORL,113,97,,,1.18,5.56,1.18,5.25
2013,31,Jan,12:00:00 AM,USA,NBA ,2012/2013,Indiana Pacers,Detroit Pistons,IND,DET,98,79,,,1.28,4.13,1.26,4
2013,31,Jan,12:00:00 AM,USA,NBA ,2012/2013,Philadelphia 76ers,Washington Wizards,PHI,WAS,92,84,,,1.63,2.44,1.62,2.4
2013,30,Jan,03:30:00 AM,USA,NBA ,2012/2013,Los Angeles Lakers,New Orleans Pelicans,LAL,NOP,111,106,,,1.34,3.6,1.33,3.4
2013,30,Jan,03:00:00 AM,USA,NBA ,2012/2013,Portland Trail Blazers,Dallas Mavericks,POR,DAL,106,104,,,1.74,2.22,1.71,2.2
2013,30,Jan,12:30:00 AM,USA,NBA ,2012/2013,Detroit Pistons,Milwaukee Bucks,DET,MIL,90,117,,,1.88,2.02,1.86,1.95
2013,30,Jan,12:00:00 AM,USA,NBA ,2012/2013,Cleveland Cavaliers,Golden State Warriors,CLE,GSW,95,108,,,1.83,2.1,1.8,2.04
2013,29,Jan,02:00:00 AM,USA,NBA ,2012/2013,Denver Nuggets,Indiana Pacers,DEN,IND,102,101,,,1.47,2.9,1.44,2.85
2013,29,Jan,02:00:00 AM,USA,NBA ,2012/2013,Utah Jazz,Houston Rockets,UTA,HOU,80,125,,,1.57,2.58,1.58,2.5
2013,29,Jan,01:00:00 AM,USA,NBA ,2012/2013,Chicago Bulls,Charlotte Hornets,CHI,CHA,93,85,,,1.12,7.04,1.12,6.25
2013,29,Jan,12:30:00 AM,USA,NBA ,2012/2013,Brooklyn Nets,Orlando Magic,BKN,ORL,97,77,,,1.21,5,1.19,5
2013,29,Jan,12:00:00 AM,USA,NBA ,2012/2013,Philadelphia 76ers,Memphis Grizzlies,PHI,MEM,100,103,,,2.33,1.68,2.29,1.66
